"uniqueID";"item";"self_A";"other_A";"self_B";"other_B";"choice_self";"choice_other";"optionSide";"count_trials"
95;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";8
95;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";9
95;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";10
95;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";11
95;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";12
95;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";13
95;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";14
95;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";15
95;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";16
95;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";17
95;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";18
95;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";19
95;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";20
95;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";21
95;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";22
95;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";23
96;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";0
96;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";1
96;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";2
96;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";3
96;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";4
96;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";5
96;"4";"+2,41";"+2,41";"+2,00";"+2,73";200;273;"B_left";6
96;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";7
96;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";8
96;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";9
96;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";10
96;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";11
96;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";12
96;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";13
96;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";14
96;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";15
96;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";16
96;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";17
96;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";18
96;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";19
96;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";20
96;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";21
96;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";22
96;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";23
97;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";0
97;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";1
97;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";2
97;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";3
97;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";4
97;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";5
97;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";6
97;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";7
97;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";8
97;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";9
97;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";10
97;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";11
97;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";12
97;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";13
97;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";14
97;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";15
97;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";16
97;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";17
97;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";18
97;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";19
97;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";20
97;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";21
97;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";22
97;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";23
98;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";0
98;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";1
98;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";2
98;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";3
98;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";4
98;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";5
98;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";6
98;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";7
98;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";8
98;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";9
98;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";10
98;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";11
98;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";12
98;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";13
98;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";14
98;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";15
98;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";16
98;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";17
98;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";18
98;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";19
98;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";20
98;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";21
98;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";22
98;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";23
99;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"B_left";0
99;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";1
99;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";2
99;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";3
99;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";4
99;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";5
99;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";6
99;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";7
99;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";8
99;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";9
99;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";10
99;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";11
99;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";12
99;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";13
99;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";14
99;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";15
99;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";16
99;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";17
99;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";18
99;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";19
99;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";20
99;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";21
99;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";22
99;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";23
100;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";0
100;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";1
100;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";2
100;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";3
100;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";4
100;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";5
100;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";6
100;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";7
100;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";8
100;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";9
100;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";10
100;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";11
100;"17";"-0,00";"-0,73";"+0,48";"-0,93";0;-73;"A_left";12
100;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";13
100;"18";"+0,48";"-0,93";"+1,00";"-1,00";48;-93;"A_left";14
100;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";15
100;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";16
100;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";17
100;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";18
100;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";19
100;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";20
100;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";21
100;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";22
100;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"B_left";23
101;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";0
101;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";1
101;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";2
101;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";3
101;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";4
101;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";5
101;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";6
101;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";7
101;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";8
101;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";9
101;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";10
101;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";11
101;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";12
101;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";13
101;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";14
101;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";15
101;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";16
101;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";17
101;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";18
101;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";19
101;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";20
101;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";21
101;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";22
101;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";23
102;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";0
102;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";1
102;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";2
102;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";3
102;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";4
102;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";5
102;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";6
102;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";7
102;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";8
102;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";9
102;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";10
102;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";11
102;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";12
102;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";13
102;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";14
102;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";15
102;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";16
102;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";17
102;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";18
102;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";19
102;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";20
102;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";21
102;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";22
102;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";23
103;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";0
103;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";1
103;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";2
103;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";3
103;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";4
103;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";5
103;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";6
103;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";7
103;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";8
103;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";9
103;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";10
103;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";11
103;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";12
103;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";13
103;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";14
103;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";15
103;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";16
103;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";17
103;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";18
103;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";19
103;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";20
103;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";21
103;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";22
103;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";23
104;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";0
104;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";1
104;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";2
104;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"B_left";3
104;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";4
104;"23";"+2,73";"-0,00";"+2,93";"+0,48";273;0;"B_left";5
104;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";6
104;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"B_left";7
104;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";8
104;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";9
104;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";10
104;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";11
104;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";12
104;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";13
104;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";14
104;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";15
104;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";16
104;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";17
104;"8";"+0,48";"+2,93";"+0,00";"+2,73";0;273;"A_left";18
104;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";19
104;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";20
104;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";21
104;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";22
104;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";23
105;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";0
105;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";1
105;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"A_left";2
105;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";3
105;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";4
105;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";5
105;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";6
105;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";7
105;"18";"+0,48";"-0,93";"+1,00";"-1,00";48;-93;"A_left";8
105;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";9
105;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";10
105;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";11
105;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";12
105;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";13
105;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";14
105;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";15
105;"17";"-0,00";"-0,73";"+0,48";"-0,93";0;-73;"B_left";16
105;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";17
105;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";18
105;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";19
105;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";20
105;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";21
105;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";22
105;"23";"+2,73";"-0,00";"+2,93";"+0,48";273;0;"A_left";23
106;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";0
106;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";1
106;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";2
106;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";3
106;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";4
106;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";5
106;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";6
106;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";7
106;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";8
106;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";9
106;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";10
106;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";11
106;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";12
106;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";13
106;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";14
106;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";15
106;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";16
106;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";17
106;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";18
106;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";19
106;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";20
106;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";21
106;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";22
106;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";23
107;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";0
107;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"B_left";1
107;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";2
107;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";3
107;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";4
107;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";5
107;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";6
107;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";7
107;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";8
107;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";9
107;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";10
107;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";11
107;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";12
107;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";13
107;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";14
107;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";15
107;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";16
107;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";17
107;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";18
107;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";19
107;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";20
107;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"B_left";21
107;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";22
107;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";23
108;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";0
108;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";1
108;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";2
108;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";3
108;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";4
108;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";5
108;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";6
108;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";7
108;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";8
108;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";9
108;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"B_left";10
108;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";11
108;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";12
108;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";13
108;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";14
108;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"B_left";15
108;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";16
108;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";17
108;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";18
108;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";19
108;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";20
108;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";21
108;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";22
108;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";23
109;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";0
109;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";1
109;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";2
109;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";3
109;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";4
109;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";5
109;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";6
109;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";7
109;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";8
109;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";9
109;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";10
109;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";11
109;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";12
109;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";13
109;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";14
109;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";15
